datetime,USAGE (kWh),COST_x,temperature,humidity,dew_point,apparent_temp,precipitation,rain,snowfall,snow_depth,weather_code,cloud_cover,month_year,COST_y
2022-12-31 23:00:00,0.32,0.05,34.8,86,31.0,28.5,0.0,0.0,0.0,0.0,3,100,2022-12,101.82
2023-01-01 00:00:00,0.65,0.1,36.0,88,32.8,28.9,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-01 01:00:00,0.65,0.09,36.4,90,33.8,29.3,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-01 02:00:00,0.64,0.08,36.2,94,34.6,29.5,0.079,0.075,0.028,0.0,71,100,2023-01,89.92
2023-01-01 03:00:00,0.5700000000000001,0.1,36.3,95,34.9,29.9,0.055,0.055,0.0,0.0,61,100,2023-01,89.92
2023-01-01 04:00:00,0.69,0.09,36.9,95,35.6,30.4,0.024,0.024,0.0,0.0,53,100,2023-01,89.92
2023-01-01 05:00:00,0.61,0.1,36.6,96,35.5,30.1,0.0,0.0,0.0,0.0,0,17,2023-01,89.92
2023-01-01 06:00:00,0.6799999999999999,0.09,35.1,99,34.8,29.2,0.0,0.0,0.0,0.0,2,65,2023-01,89.92
2023-01-01 07:00:00,0.5800000000000001,0.09,36.6,98,36.2,31.4,0.0,0.0,0.0,0.0,2,67,2023-01,89.92
2023-01-01 08:00:00,0.61,0.09,35.2,99,35.0,29.3,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-01 09:00:00,0.6599999999999999,0.08,37.4,99,37.1,32.2,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-01 10:00:00,0.53,0.08,39.9,94,38.3,35.0,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-01 11:00:00,0.57,0.1,41.9,92,39.9,36.9,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-01 12:00:00,0.66,0.08,43.8,87,40.3,38.5,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-01 13:00:00,0.54,0.08,45.5,82,40.5,40.4,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-01 14:00:00,0.5700000000000001,0.1,46.4,80,40.5,42.4,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-01 15:00:00,0.66,0.13,45.6,82,40.5,41.6,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-01 16:00:00,0.88,0.32999999999999996,42.5,91,40.1,38.8,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-01 17:00:00,2.2,0.27,38.4,96,37.3,33.5,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-01 18:00:00,1.8,0.15000000000000002,36.9,97,36.1,32.5,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-01 19:00:00,0.99,0.18,38.0,96,37.0,32.8,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-01 20:00:00,1.17,0.13,35.9,97,35.2,30.7,0.0,0.0,0.0,0.0,3,99,2023-01,89.92
2023-01-01 21:00:00,0.9,0.09,34.8,98,34.3,29.7,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-01 22:00:00,0.5800000000000001,0.07,33.2,99,32.9,28.0,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-01 23:00:00,0.44,0.08,31.9,100,31.9,26.2,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-02 00:00:00,0.54,0.06,31.1,100,31.0,26.0,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-02 01:00:00,0.39,0.06,31.4,100,31.4,26.1,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-02 02:00:00,0.41000000000000003,0.08,30.5,99,30.3,25.2,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-02 03:00:00,0.53,0.06,30.6,99,30.4,25.2,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-02 04:00:00,0.38,0.14,30.6,99,30.3,24.9,0.0,0.0,0.0,0.0,3,95,2023-01,89.92
2023-01-02 05:00:00,0.98,0.15000000000000002,30.3,98,29.9,24.4,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-02 06:00:00,1.01,0.14,32.8,94,31.4,27.0,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-02 07:00:00,0.94,0.16,32.6,95,31.2,26.9,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-02 08:00:00,1.04,0.15000000000000002,33.4,94,31.9,28.1,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-02 09:00:00,1.02,0.16,34.8,93,32.9,29.5,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-02 10:00:00,1.12,0.14,37.3,90,34.7,32.6,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-02 11:00:00,0.9,0.12,40.0,85,35.8,34.7,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-02 12:00:00,0.8,0.1,41.9,81,36.5,36.3,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-02 13:00:00,0.6699999999999999,0.16999999999999998,42.7,79,36.6,37.3,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-02 14:00:00,1.17,0.11,42.7,79,36.4,36.8,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-02 15:00:00,0.75,0.16999999999999998,40.9,83,36.2,34.7,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-02 16:00:00,1.1099999999999999,0.43000000000000005,38.0,92,35.8,31.1,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-02 17:00:00,2.9000000000000004,0.19,36.0,98,35.5,28.8,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-02 18:00:00,1.33,0.15000000000000002,36.2,100,36.1,29.8,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-02 19:00:00,1.05,0.18,36.0,99,35.8,29.8,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-02 20:00:00,1.19,0.11,36.1,99,35.8,29.7,0.004,0.004,0.0,0.0,51,100,2023-01,89.92
2023-01-02 21:00:00,0.78,0.07,36.1,99,35.9,29.8,0.004,0.004,0.0,0.0,51,100,2023-01,89.92
2023-01-02 22:00:00,0.47000000000000003,0.07,36.4,99,36.2,29.5,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-02 23:00:00,0.45999999999999996,0.06,37.0,99,36.8,30.4,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-03 00:00:00,0.37,0.05,37.5,99,37.3,31.2,0.004,0.004,0.0,0.0,51,100,2023-01,89.92
2023-01-03 01:00:00,0.36,0.05,38.2,99,38.1,31.8,0.016,0.016,0.0,0.0,51,100,2023-01,89.92
2023-01-03 02:00:00,0.35,0.06,39.1,99,38.9,32.8,0.024,0.024,0.0,0.0,53,100,2023-01,89.92
2023-01-03 03:00:00,0.4,0.14,39.9,99,39.6,33.1,0.031,0.031,0.0,0.0,53,100,2023-01,89.92
2023-01-03 04:00:00,0.98,0.18,40.4,99,40.0,34.3,0.181,0.181,0.0,0.0,63,100,2023-01,89.92
2023-01-03 05:00:00,1.25,0.2,41.0,98,40.6,34.1,0.063,0.063,0.0,0.0,61,100,2023-01,89.92
2023-01-03 06:00:00,1.3,0.14,39.3,99,39.1,33.0,0.024,0.024,0.0,0.0,53,100,2023-01,89.92
2023-01-03 07:00:00,0.9299999999999999,0.18,39.3,99,39.0,33.3,0.047,0.047,0.0,0.0,55,100,2023-01,89.92
2023-01-03 08:00:00,1.21,0.16,39.3,98,38.9,33.4,0.028,0.028,0.0,0.0,53,100,2023-01,89.92
2023-01-03 09:00:00,1.1,0.15000000000000002,39.8,98,39.3,34.0,0.047,0.047,0.0,0.0,55,100,2023-01,89.92
2023-01-03 10:00:00,1.04,0.16,40.5,99,40.2,35.3,0.004,0.004,0.0,0.0,51,100,2023-01,89.92
2023-01-03 11:00:00,1.05,0.21,41.0,100,41.0,35.7,0.004,0.004,0.0,0.0,51,100,2023-01,89.92
2023-01-03 12:00:00,1.3599999999999999,0.15,43.3,97,42.6,39.9,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-03 13:00:00,1.03,0.16999999999999998,45.1,100,45.1,42.2,0.012,0.012,0.0,0.0,51,100,2023-01,89.92
2023-01-03 14:00:00,1.15,0.15000000000000002,51.3,98,50.8,49.2,0.012,0.012,0.0,0.0,51,100,2023-01,89.92
2023-01-03 15:00:00,1.01,0.14,53.0,98,52.5,51.4,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-03 16:00:00,0.93,0.37,52.5,98,51.8,50.5,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-03 17:00:00,2.48,0.14,48.7,100,48.6,46.0,0.0,0.0,0.0,0.0,3,99,2023-01,89.92
2023-01-03 18:00:00,0.9299999999999999,0.16,50.3,100,50.3,48.1,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-03 19:00:00,1.08,0.12,47.9,100,47.9,44.9,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-03 20:00:00,0.8300000000000001,0.07,49.9,96,48.8,46.0,0.039,0.039,0.0,0.0,55,100,2023-01,89.92
2023-01-03 21:00:00,0.49,0.06,50.9,94,49.3,46.0,0.031,0.031,0.0,0.0,53,100,2023-01,89.92
2023-01-03 22:00:00,0.42000000000000004,0.06,48.7,96,47.7,44.1,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-03 23:00:00,0.42,0.08,44.9,99,44.5,38.8,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-04 00:00:00,0.57,0.06,42.4,94,40.8,35.6,0.0,0.0,0.0,0.0,2,62,2023-01,89.92
2023-01-04 01:00:00,0.37,0.06,38.6,94,36.9,32.3,0.0,0.0,0.0,0.0,3,90,2023-01,89.92
2023-01-04 02:00:00,0.35,0.07,36.2,94,34.6,30.2,0.0,0.0,0.0,0.0,1,20,2023-01,89.92
2023-01-04 03:00:00,0.44,0.15000000000000002,34.0,96,33.0,28.4,0.0,0.0,0.0,0.0,1,23,2023-01,89.92
2023-01-04 04:00:00,0.98,0.15000000000000002,32.5,98,32.0,26.4,0.0,0.0,0.0,0.0,3,84,2023-01,89.92
2023-01-04 05:00:00,1.0,0.17,32.1,96,31.2,26.0,0.0,0.0,0.0,0.0,2,70,2023-01,89.92
2023-01-04 06:00:00,1.19,0.15000000000000002,31.6,96,30.7,25.7,0.0,0.0,0.0,0.0,3,97,2023-01,89.92
2023-01-04 07:00:00,0.98,0.13,34.0,95,32.7,28.3,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-04 08:00:00,0.9199999999999999,0.15000000000000002,34.5,94,32.9,28.5,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-04 09:00:00,1.01,0.13,35.0,93,33.3,28.6,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-04 10:00:00,0.87,0.15000000000000002,35.6,91,33.2,29.6,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-04 11:00:00,1.02,0.16,36.0,84,31.8,28.7,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-04 12:00:00,1.0699999999999998,0.14,35.8,79,30.1,28.0,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-04 13:00:00,0.95,0.16999999999999998,36.3,72,28.2,27.7,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-04 14:00:00,1.0899999999999999,0.14,36.4,68,26.8,27.2,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-04 15:00:00,0.98,0.18,35.8,69,26.6,27.0,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-04 16:00:00,1.19,0.2,34.6,72,26.6,26.2,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-04 17:00:00,1.3599999999999999,0.2,33.7,74,26.5,25.3,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-04 18:00:00,1.3599999999999999,0.24,32.8,81,27.4,25.3,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-04 19:00:00,1.6,0.2,32.7,82,27.8,25.2,0.004,0.0,0.028,0.0,71,100,2023-01,89.92
2023-01-04 20:00:00,1.3199999999999998,0.17,32.4,85,28.3,24.8,0.004,0.0,0.028,0.0,71,100,2023-01,89.92
2023-01-04 21:00:00,1.1600000000000001,0.08,32.2,85,28.3,24.2,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-04 22:00:00,0.49,0.04,31.9,84,27.7,23.4,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-04 23:00:00,0.33,0.06,31.1,85,27.1,22.5,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-05 00:00:00,0.4,0.06,31.2,84,26.8,22.7,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-05 01:00:00,0.44999999999999996,0.08,31.3,84,26.9,23.1,0.0,0.0,0.0,0.0,3,97,2023-01,89.92
2023-01-05 02:00:00,0.52,0.06,30.8,85,26.9,23.0,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-05 03:00:00,0.41000000000000003,0.14,30.5,87,27.0,23.2,0.0,0.0,0.0,0.0,3,100,2023-01,89.92
2023-01-05 04:00:00,0.95,0.16,30.9,86,27.2,23.6,0.004,0.0,0.028,0.0,71,100,2023-01,89.92
2023-01-05 05:00:00,1.1,0.19,30.5,89,27.5,23.1,0.008,0.0,0.055,0.0,71,100,2023-01,89.92
2023-01-05 06:00:00,1.3,0.16,31.3,89,28.5,24.6,0.004,0.0,0.028,0.0,71,100,2023-01,89.92
2023-01-05 07:00:00,1.03,0.18,31.0,91,28.6,24.3,0.012,0.0,0.083,0.0,73,100,2023-01,89.92
2023-01-05 08:00:00,1.21,0.15000000000000002,31.0,89,28.1,23.8,0.004,0.0,0.028,0.0,71,100,2023-01,89.92
2023-01-05 09:00:00,1.01,0.22000000000000003,31.6,81,26.5,23.4,0.004,0.0,0.028,0.033,71,100,2023-01,89.92
2023-01-05 10:00:00,1.42,0.16,31.6,78,25.4,23.3,0.004,0.0,0.028,0.033,71,100,2023-01,89.92
2023-01-05 11:00:00,1.03,0.16999999999999998,31.7,75,24.7,23.3,0.004,0.0,0.028,0.033,71,100,2023-01,89.92
2023-01-05 12:00:00,1.1400000000000001,0.15,32.3,72,24.4,23.2,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-05 13:00:00,1.04,0.16,32.1,73,24.3,23.0,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-05 14:00:00,1.1,0.18,32.2,73,24.7,22.8,0.004,0.0,0.028,0.033,71,100,2023-01,89.92
2023-01-05 15:00:00,1.17,0.4,31.9,77,25.5,23.0,0.004,0.0,0.028,0.033,71,100,2023-01,89.92
2023-01-05 16:00:00,2.65,0.29,31.9,80,26.5,23.7,0.0,0.0,0.028,0.033,71,100,2023-01,89.92
2023-01-05 17:00:00,1.97,0.22000000000000003,31.9,84,27.6,24.4,0.004,0.0,0.028,0.033,71,100,2023-01,89.92
2023-01-05 18:00:00,1.5,0.18,30.7,85,26.7,23.5,0.004,0.0,0.028,0.033,71,100,2023-01,89.92
2023-01-05 19:00:00,1.23,0.22,31.0,86,27.2,23.7,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-05 20:00:00,1.51,0.16999999999999998,31.3,89,28.5,23.8,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-05 21:00:00,1.13,0.08,31.7,90,29.0,23.8,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-05 22:00:00,0.48,0.08,31.6,89,28.6,23.4,0.004,0.0,0.028,0.033,71,100,2023-01,89.92
2023-01-05 23:00:00,0.57,0.07,31.8,88,28.5,23.5,0.004,0.0,0.028,0.033,71,100,2023-01,89.92
2023-01-06 00:00:00,0.47000000000000003,0.09,31.7,87,28.3,23.5,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-06 01:00:00,0.63,0.07,31.4,87,28.1,23.4,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-06 02:00:00,0.44,0.1,31.1,88,28.0,23.5,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-06 03:00:00,0.64,0.14,30.9,88,27.6,23.3,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-06 04:00:00,0.95,0.15000000000000002,30.5,86,26.8,22.5,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-06 05:00:00,1.0,0.28,30.0,84,25.6,22.1,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-06 06:00:00,1.8800000000000001,0.18,30.0,81,24.8,22.5,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-06 07:00:00,1.23,0.16,29.2,81,24.1,21.5,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-06 08:00:00,1.06,0.15000000000000002,28.9,81,23.8,21.6,0.0,0.0,0.0,0.033,3,89,2023-01,89.92
2023-01-06 09:00:00,1.02,0.17,29.5,79,23.7,21.8,0.0,0.0,0.0,0.033,2,55,2023-01,89.92
2023-01-06 10:00:00,1.15,0.19,30.7,74,23.5,22.8,0.0,0.0,0.0,0.033,2,58,2023-01,89.92
2023-01-06 11:00:00,1.29,0.27,31.2,72,23.2,22.9,0.0,0.0,0.0,0.033,3,93,2023-01,89.92
2023-01-06 12:00:00,1.7999999999999998,0.19,31.6,70,22.9,23.3,0.0,0.0,0.0,0.033,3,93,2023-01,89.92
2023-01-06 13:00:00,1.27,0.16999999999999998,32.3,67,22.7,24.3,0.0,0.0,0.0,0.033,2,77,2023-01,89.92
2023-01-06 14:00:00,1.0899999999999999,0.15,32.8,65,22.3,25.1,0.0,0.0,0.0,0.033,2,67,2023-01,89.92
2023-01-06 15:00:00,1.03,0.16,32.2,65,21.6,24.7,0.0,0.0,0.0,0.033,0,0,2023-01,89.92
2023-01-06 16:00:00,1.06,0.21000000000000002,30.3,70,21.6,23.1,0.0,0.0,0.0,0.033,0,16,2023-01,89.92
2023-01-06 17:00:00,1.3900000000000001,0.22999999999999998,26.6,79,21.1,19.2,0.0,0.0,0.0,0.033,3,99,2023-01,89.92
2023-01-06 18:00:00,1.51,0.2,22.1,80,17.0,15.1,0.0,0.0,0.0,0.033,2,75,2023-01,89.92
2023-01-06 19:00:00,1.3199999999999998,0.2,22.4,83,18.0,15.5,0.0,0.0,0.0,0.033,2,74,2023-01,89.92
2023-01-06 20:00:00,1.33,0.12,22.6,86,19.0,15.8,0.0,0.0,0.0,0.033,3,99,2023-01,89.92
2023-01-06 21:00:00,0.78,0.08,24.5,81,19.6,18.4,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-06 22:00:00,0.5,0.07,25.8,74,18.8,19.7,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-06 23:00:00,0.47,0.1,26.1,73,18.7,19.0,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-07 00:00:00,0.64,0.07,26.7,71,18.7,19.3,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-07 01:00:00,0.5,0.08,26.5,73,19.0,20.3,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-07 02:00:00,0.5700000000000001,0.08,26.3,74,19.2,19.1,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-07 03:00:00,0.5700000000000001,0.07,26.0,76,19.4,18.3,0.0,0.0,0.0,0.033,3,97,2023-01,89.92
2023-01-07 04:00:00,0.46,0.1,25.1,78,19.3,17.9,0.0,0.0,0.0,0.033,2,56,2023-01,89.92
2023-01-07 05:00:00,0.64,0.07,23.8,81,18.8,16.5,0.0,0.0,0.0,0.033,0,1,2023-01,89.92
2023-01-07 06:00:00,0.46,0.09,24.7,80,19.4,17.7,0.0,0.0,0.0,0.033,0,0,2023-01,89.92
2023-01-07 07:00:00,0.55,0.09,25.4,76,18.8,18.3,0.0,0.0,0.0,0.033,3,98,2023-01,89.92
2023-01-07 08:00:00,0.63,0.16999999999999998,26.1,74,18.8,18.8,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-07 09:00:00,1.1400000000000001,0.13,27.7,72,19.9,20.8,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-07 10:00:00,0.85,0.12000000000000001,29.9,73,22.2,23.1,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-07 11:00:00,0.78,0.1,31.1,75,24.3,23.6,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-07 12:00:00,0.61,0.1,32.4,75,25.5,24.8,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-07 13:00:00,0.68,0.07,33.2,74,25.8,25.9,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-07 14:00:00,0.46,0.1,33.7,71,25.4,27.2,0.0,0.0,0.0,0.033,3,98,2023-01,89.92
2023-01-07 15:00:00,0.65,0.14,33.6,70,24.7,27.2,0.0,0.0,0.0,0.033,2,67,2023-01,89.92
2023-01-07 16:00:00,0.9099999999999999,0.18,32.4,72,24.5,26.3,0.0,0.0,0.0,0.033,3,87,2023-01,89.92
2023-01-07 17:00:00,1.21,0.24000000000000002,29.4,80,24.0,22.9,0.0,0.0,0.0,0.033,3,95,2023-01,89.92
2023-01-07 18:00:00,1.59,0.24,27.2,81,22.1,19.9,0.0,0.0,0.0,0.033,1,23,2023-01,89.92
2023-01-07 19:00:00,1.6600000000000001,0.24,25.7,86,22.0,18.5,0.0,0.0,0.0,0.033,1,49,2023-01,89.92
2023-01-07 20:00:00,1.63,0.2,25.5,87,22.0,18.5,0.0,0.0,0.0,0.033,3,95,2023-01,89.92
2023-01-07 21:00:00,1.35,0.12000000000000001,26.8,84,22.6,20.9,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-07 22:00:00,0.81,0.08,27.5,77,21.2,21.5,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-07 23:00:00,0.58,0.05,28.3,75,21.3,22.2,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-08 00:00:00,0.36000000000000004,0.1,28.4,78,22.5,21.8,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-08 01:00:00,0.6599999999999999,0.07,27.2,85,23.1,21.3,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-08 02:00:00,0.45000000000000007,0.1,26.2,89,23.4,20.2,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-08 03:00:00,0.6799999999999999,0.06,27.1,87,23.7,21.3,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-08 04:00:00,0.43000000000000005,0.11,26.4,90,23.8,20.7,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-08 05:00:00,0.7,0.12,26.5,91,24.2,20.7,0.0,0.0,0.0,0.033,3,97,2023-01,89.92
2023-01-08 06:00:00,0.8400000000000001,0.18,27.1,92,25.1,20.7,0.0,0.0,0.0,0.033,3,97,2023-01,89.92
2023-01-08 07:00:00,1.21,0.16,28.7,92,26.7,23.2,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-08 08:00:00,1.08,0.2,29.6,88,26.4,24.5,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-08 09:00:00,1.32,0.21,30.7,78,24.7,25.3,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-08 10:00:00,1.3900000000000001,0.16,31.7,74,24.3,26.5,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-08 11:00:00,1.02,0.15,32.6,72,24.6,27.6,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-08 12:00:00,1.05,0.19,32.9,71,24.7,27.7,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-08 13:00:00,1.2999999999999998,0.13,33.3,71,24.9,26.8,0.0,0.0,0.0,0.033,3,94,2023-01,89.92
2023-01-08 14:00:00,0.89,0.18,33.6,70,24.8,26.4,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-08 15:00:00,1.17,0.1,33.7,70,24.9,26.6,0.0,0.0,0.0,0.033,3,82,2023-01,89.92
2023-01-08 16:00:00,0.67,0.1,32.4,74,25.2,26.7,0.0,0.0,0.0,0.033,0,13,2023-01,89.92
2023-01-08 17:00:00,0.7,0.08,28.3,82,23.7,21.3,0.0,0.0,0.0,0.033,0,0,2023-01,89.92
2023-01-08 18:00:00,0.55,0.11,26.6,86,22.9,19.9,0.0,0.0,0.0,0.033,0,6,2023-01,89.92
2023-01-08 19:00:00,0.74,0.09,27.0,83,22.5,20.1,0.0,0.0,0.0,0.033,2,79,2023-01,89.92
2023-01-08 20:00:00,0.59,0.1,26.0,84,22.0,18.8,0.0,0.0,0.0,0.033,2,59,2023-01,89.92
2023-01-08 21:00:00,0.6599999999999999,0.11,24.9,86,21.2,17.6,0.0,0.0,0.0,0.033,0,12,2023-01,89.92
2023-01-08 22:00:00,0.75,0.09,23.3,90,20.9,15.7,0.0,0.0,0.0,0.033,2,72,2023-01,89.92
2023-01-08 23:00:00,0.6000000000000001,0.0,23.6,91,21.3,16.4,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-09 00:00:00,0.61,0.08,24.7,88,21.5,16.1,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-09 01:00:00,0.57,0.11,24.5,86,20.8,15.8,0.0,0.0,0.0,0.033,1,32,2023-01,89.92
2023-01-09 02:00:00,0.74,0.08,23.6,88,20.6,15.3,0.0,0.0,0.0,0.033,0,0,2023-01,89.92
2023-01-09 03:00:00,0.49,0.13,22.6,90,20.1,14.2,0.0,0.0,0.0,0.033,1,25,2023-01,89.92
2023-01-09 04:00:00,0.8500000000000001,0.12,22.7,87,19.4,14.4,0.0,0.0,0.0,0.033,2,56,2023-01,89.92
2023-01-09 05:00:00,0.81,0.13,22.9,84,18.7,14.6,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-09 06:00:00,0.8800000000000001,0.13,23.2,89,20.3,15.2,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-09 07:00:00,0.8300000000000001,0.11000000000000001,23.4,88,20.3,15.5,0.0,0.0,0.0,0.033,2,73,2023-01,89.92
2023-01-09 08:00:00,0.72,0.15000000000000002,24.5,85,20.6,16.0,0.0,0.0,0.0,0.033,0,13,2023-01,89.92
2023-01-09 09:00:00,1.01,0.1,28.3,74,21.1,20.2,0.0,0.0,0.0,0.033,0,0,2023-01,89.92
2023-01-09 10:00:00,0.7,0.13,32.9,63,21.6,24.8,0.0,0.0,0.0,0.033,2,66,2023-01,89.92
2023-01-09 11:00:00,0.9199999999999999,0.13,36.9,55,22.1,28.2,0.0,0.0,0.0,0.033,0,14,2023-01,89.92
2023-01-09 12:00:00,0.8799999999999999,0.1,40.0,52,23.8,31.3,0.0,0.0,0.0,0.033,1,29,2023-01,89.92
2023-01-09 13:00:00,0.69,0.09,41.9,52,25.6,33.3,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-09 14:00:00,0.5900000000000001,0.07,41.9,60,29.2,34.1,0.0,0.0,0.0,0.033,3,100,2023-01,89.92
2023-01-09 15:00:00,0.46,0.1,41.3,65,30.2,34.1,0.0,0.0,0.0,0.033,3,81,2023-01,89.92
2023-01-09 16:00:00,0.67,0.39,38.5,73,30.7,31.5,0.0,0.0,0.0,0.033,3,86,2023-01,89.92
